timestamp,TEMP,TEMP_qc,PRES,PRES_qc,CNDC,CNDC_qc,PSAL,PSAL_qc,SVEL,SVEL_qc
2019-04-04 14:23:22+00:00,14.6723,1,19.519,1,4.61244,1,38.2578,1,1509.77,1
2019-04-04 14:23:32+00:00,14.6717,1,19.545,1,4.61245,1,38.2584,1,1509.77,1
2019-04-04 14:23:42+00:00,14.6713,1,19.57,1,4.61244,1,38.2587,1,1509.77,1
2019-04-04 14:23:52+00:00,14.6722,1,19.536,1,4.61248,1,38.2583,1,1509.77,1
2019-04-04 14:24:02+00:00,14.6719,1,19.536,1,4.61245,1,38.2583,1,1509.77,1
2019-04-04 14:24:12+00:00,14.672,1,19.555,1,4.6125,1,38.2586,1,1509.77,1
2019-04-04 14:24:22+00:00,14.672,1,19.557,1,4.61256,1,38.2592,1,1509.77,1
2019-04-04 14:24:32+00:00,14.6725,1,19.543,1,4.61256,1,38.2587,1,1509.77,1
2019-04-04 14:24:42+00:00,14.6723,1,19.571,1,4.61255,1,38.2587,1,1509.77,1
2019-04-04 14:24:52+00:00,14.6721,1,19.514,1,4.61245,1,38.2581,1,1509.77,1
2019-04-04 14:25:02+00:00,14.6729,1,19.562,1,4.61262,1,38.2589,1,1509.78,1
2019-04-04 14:25:12+00:00,14.6722,1,19.561,1,4.61253,1,38.2587,1,1509.77,1
2019-04-04 14:25:22+00:00,14.6729,1,19.539,1,4.61242,1,38.257,1,1509.77,1
2019-04-04 14:25:32+00:00,14.6725,1,19.553,1,4.61253,1,38.2583,1,1509.77,1
2019-04-04 14:25:42+00:00,14.6718,1,19.525,1,4.61245,1,38.2584,1,1509.77,1
2019-04-04 14:25:52+00:00,14.6716,1,19.571,1,4.61251,1,38.2591,1,1509.77,1
2019-04-04 14:26:02+00:00,14.6701,1,19.521,1,4.61247,1,38.2602,1,1509.77,1
2019-04-04 14:26:12+00:00,14.6702,1,19.571,1,4.61247,1,38.26,1,1509.77,1
2019-04-04 14:26:22+00:00,14.6707,1,19.582,1,4.61245,1,38.2594,1,1509.77,1
2019-04-04 14:26:32+00:00,14.6708,1,19.542,1,4.61245,1,38.2594,1,1509.77,1
2019-04-04 14:26:42+00:00,14.6709,1,19.564,1,4.6125,1,38.2597,1,1509.77,1
2019-04-04 14:26:52+00:00,14.671,1,19.522,1,4.61249,1,38.2595,1,1509.77,1
2019-04-04 14:27:02+00:00,14.6716,1,19.575,1,4.6125,1,38.259,1,1509.77,1
2019-04-04 14:27:32+00:00,14.6695,1,19.557,1,4.61236,1,38.2598,1,1509.77,1
2019-04-04 14:27:42+00:00,14.6703,1,19.542,1,4.6125,1,38.2602,1,1509.77,1
2019-04-04 14:27:52+00:00,14.6703,1,19.561,1,4.6125,1,38.2602,1,1509.77,1
2019-04-04 14:28:02+00:00,14.6706,1,19.562,1,4.61245,1,38.2596,1,1509.77,1
